,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,ichiconversionline_3,volatility_bbh_3,volatility_bbl_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,signal
1761,8/10/2020,859,844,860,836,10764,52.5778243,58.10810811,0.875192474,0.324580291,0.135828615,-2.705742844,-2.845516543,27.91602392,859.7,825.6171597,893.7828403,7.929007853,870,828.6,4.874602614,-41.89189189,867.5,849,911.5,858.25,819.4550748,877.3499,886.3593,879.7554,890.6586,859.23425,847.776,4.1829214,0
1762,8/11/2020,850,862,868,846,9671,49.95994399,46.57534247,0.61305452,0.528931798,0.295453852,-2.010449863,-1.72017885,27.32442152,858.95,824.7068985,893.1931015,7.973246753,868,826.4,4.910292729,-53.42465753,867.5,847.5,911.5,857.5,819.7590044,874.4236,882.5699,872.7542,889.76965,855.55365,845.2331,4.2631783,0
1763,8/12/2020,854,840,855,840,9776,51.12471,52.05479452,0.729686811,0.739311268,0.530941119,-1.0356683,-0.596317829,26.09197937,857.65,824.7545596,890.5454404,7.67106405,865.6333333,824.4333333,4.875547316,-47.94520548,890.5,843,911.5,866.75,820.0997108,871.75635,879.8031,868.32153,886.9509,853.20087,843.1636,4.422158,0
1764,8/13/2020,829,840,844,825,19286,44.19991341,17.80821918,0.036281541,0.459674291,0.575972452,-3.113950964,-2.139680395,26.38278144,855.8,820.8909754,890.7090246,8.15822029,861.4666667,822.2666667,4.65631929,-82.19178082,890.5,842,901.5,866.25,820.1882709,868.36584,875.8445,863.7974,882.7832,849.97003,840.0216,4.4931684,0
1765,8/16/2020,818,813,827,797,10199,41.53416588,22.82608696,0,0.255322784,0.484769448,-5.696122906,-3.77748187,26.94450329,852.95,815.5576211,890.3423789,8.767777455,858.2,816,5.041213714,-77.17391304,881,832.5,901.5,856.75,820.1664971,864.48553,870.76605,861.5862,874.94257,846.4039,835.3299,4.723593,0
1766,8/17/2020,827,834,834,808,4831,44.48433976,35.29411765,0.255814203,0.097365248,0.270787441,-6.340683189,-3.537633722,26.85005296,849.2,817.6494057,880.7505943,7.430662809,855.9333333,814.3333333,4.98124052,-64.70588235,881,832.5,901.5,856.75,820.2344921,860.8789,866.5674,860.14703,867.52057,843.60065,831.5055,4.870125,0
1767,8/18/2020,829,840,840,811,3881,45.1467394,39.02439024,0.327117462,0.194310555,0.182332862,-6.407522813,-2.883578676,27.06504767,847.65,815.337309,879.962691,7.624064414,855.7333333,811.7333333,5.277466816,-60.97560976,881,832.5,886.5,856.75,820.3217111,857.4291,862.8801,861.61035,857.99744,841.5262,827.6089,5.0934515,0
1768,8/19/2020,814,814,825,814,6466,41.17830683,23.28767123,0,0.194310555,0.161995453,-7.962189149,-3.55059601,25.8585429,845.2,810.5670677,879.8329323,8.195204047,853.5,811.3,5.069678039,-76.71232877,881,832.5,875.5,856.75,820.2588085,853.9375,859.1084,863.5277,848.6858,838.93256,823.6791,5.127366,0
1769,8/20/2020,820,814,825,814,1367,43.32432784,32.3943662,0.188255425,0.171790962,0.186804024,-8.173756267,-3.009730503,24.37268861,843.35,807.5043587,879.1956413,8.5007746,852.3666667,811.1666667,4.953312227,-67.6056338,881,832.5,857.5,856.75,820.2562333,850.84357,856.16693,865.2282,840.91736,836.81323,820.7475,5.0180626,0
1770,8/23/2020,840,830,840,816,6281,49.88739509,60.56338028,0.763987448,0.317414291,0.227838603,-5.895981527,-0.58556461,24.33541975,842.35,807.3113071,877.3886929,8.319271775,853.2666667,811.0666667,5.071099539,-39.43661972,881,832.5,844,856.75,820.4526887,848.7899,855.1096,868.25195,834.35565,836.3966,819.5079,4.9177866,0
1771,8/24/2020,848,830,857,830,16418,52.26840288,71.83098592,0.972856621,0.641699832,0.376968362,-3.286755003,1.618929531,24.60187777,841.35,808.2062223,874.4937777,7.878713424,852.9,810.1,5.147324113,-28.16901408,881,827,844,854,820.7267913,847.1365,854.72156,871.014,829.081,836.5751,819.02454,4.816571,0
1772,8/25/2020,855,849,860,848,13922,54.31386298,81.69014085,1,0.912281356,0.623798493,-0.623913085,3.42541716,23.34169,840.6,809.4654533,871.7345467,7.407696105,851.8666667,811.0666667,4.906991661,-18.30985915,881,828.5,844,854.75,821.0678183,845.89746,855.3198,872.65405,826.3419,837.1927,819.8157,4.604549,-100
1773,8/26/2020,887,868,893,855,39552,62.27312044,93.75,1,0.990952207,0.848311132,4.788024861,7.069884084,24.807521,841.6,806.1520099,877.0479901,8.423952013,857.0333333,811.6333333,5.441470236,-6.25,845,845,844,845,821.7238599,846.1856,858.44635,878.5281,822.5221,840.565,822.2831,4.6917195,0
1774,8/27/2020,881,931,931,867,12960,60.15690653,62.68656716,0.899680843,0.966560281,0.956597948,7.744722086,8.021265047,28.7267689,842.45,804.1904914,880.7095086,9.082914979,867.5666667,813.1666667,6.473364801,-37.31343284,864,869.5,844,866.75,822.3136722,847.3374,861.9361,888.7287,815.3699,845.3767,824.1024,5.2323403,0
1775,8/30/2020,873,867,873,862,13472,57.35807397,56.71641791,0.767002138,0.888894327,0.948802272,8.708741844,7.188227845,27.75409201,843.1,803.2608233,882.9391767,9.450640896,871.2,820.6,5.981794538,-43.28358209,864,871,844,867.5,822.8180138,849.26294,866.1564,897.8247,811.6554,849.9059,827.2043,5.445868,0
1776,8/31/2020,880,916,916,865,24686,59.14903635,61.94029851,0.85190274,0.839528574,0.898327727,9.937971755,6.733966204,30.07868281,845.25,802.430028,888.069972,10.131907,880.1,824.5,6.523524581,-38.05970149,864,872.5,844,868.25,823.3869888,851.9266,870.89307,909.2811,806.92096,855.18976,830.31067,5.815133,0
1777,9/2/2020,880,885,895,876,18596,59.14903635,61.94029851,0.85190274,0.823602539,0.850675147,10.5424277,5.870737719,28.97081453,847,801.5819419,892.4180581,10.72445291,884.8,831.2,6.247086247,-38.05970149,864,872.5,844,868.25,823.9503023,855.1244,876.05084,919.2821,805.08685,860.137,834.30817,5.928456,0
1778,9/3/2020,877,870,885,866,12188,57.93950532,59.70149254,0.794564901,0.832790127,0.831973747,10.36668298,4.555994397,27.97373307,849.2,802.4641465,895.9358535,11.00703096,891.4333333,836.2333333,6.390121551,-40.29850746,864,873.5,844,868.75,824.47816,858.6128,881.07227,929.1331,803.9165,864.79456,838.1765,6.022336,0
1779,9/6/2020,868,894,911,865,23533,54.34891265,48.7804878,0.624352794,0.756940145,0.804444271,8.989212972,2.542819514,29.77635977,851.1,804.5515306,897.6484694,10.93842542,901.1,838.9,7.149425287,-51.2195122,864,880.5,844,872.25,824.9112131,862.11206,885.15594,941.014,800.218,869.27435,840.4859,6.402499,0
1780,9/7/2020,863,865,872,861,8127,52.40586509,43.33333333,0.532242591,0.650386762,0.746705678,7.259376599,0.650386513,27.89872379,852.6,806.5504615,898.6495385,10.80214369,903.1333333,843.5333333,6.824427481,-56.66666667,864,889.5,844,876.75,825.290206,865.7618,889.1769,950.8821,799.26495,872.99023,843.21857,6.5276475,0
1781,9/8/2020,861,863,865,860,4741,51.61102506,40.17094017,0.494563186,0.55038619,0.652571033,5.661974252,-0.757612667,25.60885141,852.7,806.5866614,898.8133386,10.81584112,902.6333333,847.4333333,6.308331111,-59.82905983,864,893,844,878.5,825.6455274,869.41327,893.2539,957.7465,801.69775,875.8681,846.621,6.3447604,0
1782,9/9/2020,886,870,890,866,15676,59.81553621,61.53846154,0.870303914,0.632369897,0.611047617,7.195573266,0.620789077,25.94796627,854.5,806.1905806,902.8094194,11.30706129,906.4666667,848.8666667,6.562856058,-38.46153846,864,895.5,844,879.75,826.2460694,873.6874,898.3435,964.7648,804.7349,879.8876,850.8467,6.2729077,0
1783,9/10/2020,888,886,910,884,16844,60.39408634,62.60869565,0.848290346,0.737719149,0.640158412,8.300392997,1.380487046,25.95316964,856.2,805.7357552,906.6642448,11.7879572,906.8333333,851.6333333,6.278196914,-37.39130435,864,888,844,876,826.8605364,877.3508,902.4586,967.58307,810.21027,882.802,854.91534,6.059142,0
1784,9/13/2020,887,900,905,886,15834,59.92948755,56.43564356,0.780190215,0.832928159,0.734339068,8.748159897,1.462603157,25.25785268,859.1,808.5553663,909.6446337,11.76688016,902.3,856.1,5.25477707,-43.56435644,864,888,850,876,827.458939,880.7806,906.6628,965.7228,820.3091,884.5398,860.10046,5.458792,0
1785,9/14/2020,877,883,898,875,14532,55.34445473,34.93975904,0.350159095,0.659546552,0.743397953,7.730612078,0.35604427,25.03206741,862.05,814.656013,909.443987,10.99564688,904.9,856.3,5.518964342,-65.06024096,864,885.5,867.5,874.75,827.9518849,883.24634,909.1201,963.24713,828.2313,885.30316,863.2911,5.150564,0
1786,9/15/2020,878,893,893,871,7645,55.70937532,30.26315789,0.384385068,0.50491146,0.66579539,6.947354028,-0.341771024,24.72886067,864.6,819.5960002,909.6039998,10.41036313,901.3666667,858.5666667,4.863820599,-69.73684211,864,885.5,867.5,874.75,828.4498761,885.2635,911.2974,957.89404,838.1282,885.37524,866.73114,4.7286243,0
1787,9/16/2020,876,878,881,871,8155,54.74579391,22.53521127,0.356910734,0.363818299,0.509425437,6.012080462,-1.021635672,23.2559746,866.95,824.8098766,909.0901234,9.72146569,899.7,858.7,4.6633303,-77.46478873,864,885.5,867.5,874.75,828.9230116,886.5966,912.66174,951.4514,847.3174,884.9745,869.364,4.4272666,0
1788,9/17/2020,891,868,894,868,26239,60.29298708,55.35714286,0.988489292,0.576595031,0.48177493,6.883691812,-0.120019457,23.53037714,870.8,835.1427427,906.4572573,8.189540038,901.2333333,858.8333333,4.817999318,-44.64285714,864,885,867.5,874.5,829.5406931,887.9292,914.2035,945.972,854.96313,885.5038,871.79266,4.3880315,0
1789,9/20/2020,890,905,905,880,11627,59.76700703,53.57142857,0.92860356,0.758001195,0.566138175,7.205208504,0.161197787,23.67733943,874.3,846.3708038,902.2291962,6.388927415,900.1666667,861.9666667,4.335653753,-46.42857143,864,885,881,874.5,830.1422782,889.11676,915.64233,939.1772,863.6493,885.9101,874.4189,4.2706366,0
1790,9/21/2020,885,880,893,876,15471,57.08547625,49.01960784,0.623296481,0.846796444,0.72713089,6.69402971,-0.279984805,23.00960549,876.55,853.1536328,899.9463672,5.338284693,902.7,863.3,4.462061155,-50.98039216,864,888,881,876,830.6881262,890.1029,916.3954,933.3179,870.36163,886.38464,876.1126,4.3215117,100
1791,9/22/2020,869,885,885,869,21321,49.44106933,17.64705882,0,0.517300014,0.707365884,4.397559687,-2.061163863,22.30864494,877.6,857.8171792,897.3828208,4.508391256,905.0333333,863.4333333,4.704640555,-82.35294118,869.5,889,881,879.25,831.0693389,890.6231,915.8567,929.33014,873.7525,886.4299,876.0774,4.546599,0
1792,9/23/2020,878,869,878,864,11606,53.23465197,35.29411765,0.346350474,0.323215652,0.56243737,3.701294987,-2.20594285,21.47778044,878.75,861.899184,895.600816,3.835178607,903.3,863.7,4.482173175,-64.70588235,871,884.5,881,877.75,831.5363106,891.04877,915.4591,925.3919,877.00555,886.6578,876.2924,4.6677346,0
1793,9/24/2020,876,877,882,875,5951,52.29560136,32,0.26061605,0.202322175,0.347612613,2.906314578,-2.400738607,20.0300024,878.2,861.7488602,894.6511398,3.74655882,899.7666667,863.9666667,4.059570608,-68,872.5,884.5,881,878.5,831.9787354,891.23584,914.9717,920.83685,880.6741,886.46027,876.68774,4.5767565,0
1794,9/27/2020,873,875,879,870,9734,50.84671792,26,0.128334374,0.2451003,0.256879375,1.951604305,-2.684359104,18.92700216,877.8,861.2518883,894.3481117,3.770360372,896.9,863.1,3.840909091,-74,872.5,884.5,881,878.5,832.3869072,891.0455,914.01965,915.7808,884.03766,885.74023,876.80347,4.3764668,0
1795,9/28/2020,870,875,875,866,4331,49.37356623,13.04347826,0,0.129650141,0.192357539,0.910036603,-2.980741445,17.93430194,877.65,860.8777014,894.4222986,3.822092768,894.2,863.2,3.527939001,-86.95652174,873.5,884.5,881,879,832.7611668,890.4656,912.7378,910.0242,887.43896,884.5161,876.8211,4.0582128,0
1796,9/29/2020,855,865,870,855,18842,42.71050325,0,0,0.042778125,0.139176189,-1.499196292,-4.311979472,17.64087175,876.4,856.994846,895.805154,4.428378355,891.4333333,861.8333333,3.376554242,-100,880.5,880,881,880.25,832.9824487,889.1124,910.3107,904.25214,889.20734,882.23694,875.6993,3.7358465,0
1797,9/30/2020,855,846,855,840,5891,42.71050325,23.07692308,0,7.40E-17,0.057476089,-3.127821595,-4.75248382,17.37678457,875.15,853.7184812,896.5815188,4.897793257,889.3333333,858.7333333,3.50101064,-76.92307692,885.5,872.5,881,879,833.2015289,887.3809,907.43787,899.8677,888.6072,879.8624,873.8342,3.5525434,0
1798,10/1/2020,865,851,870,851,7562,48.12339199,38.46153846,0.307856887,0.102618962,0.048465696,-3.065443494,-3.752084575,17.53910612,874.55,852.691592,896.408408,4.998778341,886.4,857.2,3.349392062,-61.53846154,885.5,866.5,881,876,833.5179316,885.6744,905.056,895.9446,887.79285,877.87494,872.4872,3.37399,0
1799,10/4/2020,871,870,872,863,3285,51.10826252,47.69230769,0.477620759,0.261825882,0.121481615,-2.279961263,-2.373281876,16.6851955,874.7,852.9827258,896.4172742,4.965650904,882.5,856.5,2.990224267,-52.30769231,885.5,862.5,864,874,833.8908875,884.0508,903.4541,892.2496,887.5419,876.2649,871.9894,3.1218863,0
1800,10/5/2020,863,874,874,860,6515,47.2080074,35.38461538,0.255794585,0.347090744,0.237178529,-2.569505369,-2.130260785,16.41667595,874.7,852.9827258,896.4172742,4.965650904,880.3,854.9,2.927616413,-64.61538462,878,861,864,869.5,834.1805304,882.21747,901.66003,889.94525,885.7549,874.46844,870.99445,2.9426906,0
1801,10/6/2020,860,875,875,853,4242,45.7966041,30.76923077,0.175521325,0.30297889,0.303965172,-3.039572767,-2.080262546,16.97500836,874.65,852.8025745,896.4974255,4.99569553,879.7333333,853.1333333,3.070057323,-69.23076923,878,861,864,869.5,834.4374405,880.28845,899.58435,888.5591,882.65076,872.73804,869.5256,2.8965747,0
1802,10/7/2020,850,860,864,848,14491,41.35788921,15.38461538,0,0.14377197,0.264613868,-4.400617566,-2.753045876,16.87750752,872.85,849.1833568,896.5166432,5.422843144,878,851,3.123192597,-84.61538462,875.5,859.5,864,867.5,834.5922919,878.1851,897.1422,888.6869,877.81036,870.7845,867.384,2.938893,0
1803,10/8/2020,852,850,868,848,13651,42.55704451,22.64150943,0.076245345,0.083922223,0.176891028,-5.010707363,-2.690508539,17.18975677,871.05,846.7973713,895.3026287,5.568596228,877.1333333,847.5333333,3.432547352,-77.35849057,875.5,857.5,864,866.5,834.7655029,876.07947,894.6393,890.4821,871.17053,869.1618,864.80444,3.1396534,0
1804,10/11/2020,852,852,862,846,5789,42.55704451,26.66666667,0.100966511,0.059070619,0.095588271,-5.308776671,-2.390862278,17.07078109,869.3,844.8533233,893.7466767,5.624451091,875.7666667,844.7666667,3.603533788,-73.33333333,875.5,857.5,864,866.5,834.9369904,874.14197,892.3988,893.80554,863.5486,867.86487,862.19025,3.39901,0
1805,10/12/2020,860,852,860,850,4565,47.53409831,47.61904762,0.520024625,0.23241216,0.125135001,-4.494879485,-1.261572073,16.36370298,868.45,843.9512245,892.9487755,5.641954166,874.5,843.3,3.632553266,-52.38095238,875,857.5,864,866.25,835.1863736,872.7383,891.2413,898.57697,856.08435,867.3793,860.4,3.6219814,0
1806,10/13/2020,851,865,865,851,5049,43.01838025,26.19047619,0.151813379,0.257601505,0.183028095,-4.821200455,-1.270314435,16.12733269,867.1,841.8896847,892.3103153,5.814857652,873.9666667,842.9666667,3.611089539,-73.80952381,875,860.5,864,867.75,835.3437231,871.33344,889.9444,902.935,849.27637,866.5917,858.57404,3.7480578,0
1807,10/14/2020,850,850,860,848,6941,42.53486653,25.64102564,0.120711,0.264183002,0.251398889,-5.038874201,-1.190390544,15.71459942,865.8,839.8878407,891.7121593,5.985714786,873.9333333,843.5333333,3.540097818,-74.35897436,875,860.5,864,867.75,835.4895567,870.0277,888.84467,906.4575,843.76843,865.7212,857.1236,3.7634292,0
1808,10/15/2020,849,862,867,848,3454,42.02616945,25.71428571,0.068538938,0.113687773,0.211824093,-5.176059156,-1.0620604,16.04313948,863.7,839.5496377,887.8503623,5.592303419,873.2,842.8,3.543123543,-74.28571429,875,860.5,864,867.75,835.623989,868.778,888.0242,909.7626,838.9656,864.9723,855.89374,3.738137,0
1809,10/18/2020,847,845,847,840,4325,40.9708029,20,0,0.063083313,0.146984696,-5.365321368,-1.001058089,15.33882553,861.55,839.5911749,883.5088251,5.097516129,870.6,840.6,3.50631136,-80,872.5,857.5,864,865,835.7371831,867.5599,887.23267,912.1779,835.26495,864.12494,854.8086,3.664773,0
1810,10/19/2020,850,847,852,844,3881,43.27201585,28.57142857,0.227000949,0.098513296,0.09176146,-5.030358913,-0.532876508,14.60494298,859.8,840.1368365,879.4631635,4.573892424,868.3,839.5,3.372760276,-71.42857143,872.5,854,864,863.25,835.8791017,866.4022,886.61957,912.7996,833.516,863.23303,854.2411,3.5167394,0
1811,10/20/2020,850,852,859,850,4863,43.27201585,28.57142857,0.227000949,0.151333966,0.104310191,-4.674573539,-0.141672907,14.04444868,858.85,839.2206852,878.4793148,4.571069409,866.0333333,839.8333333,3.071752384,-71.42857143,872.5,854,864,863.25,836.0196082,865.57635,886.665,912.5766,833.5554,862.48755,854.51135,3.2743285,0
1812,10/21/2020,867,855,867,855,9515,54.84176464,77.14285714,1,0.484667299,0.244838187,-2.424288008,1.6868901,14.34000381,858.3,840.2988889,876.3011111,4.194596546,866.5333333,841.1333333,2.974819442,-22.85714286,872.5,853.5,864,863,836.3278708,865.2936,887.9135,911.5914,835.37805,862.7998,856.08765,3.0541227,0
1813,10/22/2020,866,867,870,859,7084,54.14224709,74.28571429,0.949569643,0.725523531,0.453841598,-0.919787196,2.553112729,14.00600343,857.8,841.300303,874.299697,3.846979941,866.5333333,842.9333333,2.761095078,-25.71428571,872.5,855,864,863.75,836.6231158,865.307,889.6535,909.9139,838.4523,863.42596,858.2662,2.8348627,0
1814,10/28/2020,893,881,898,864,18712,66.5487211,91.37931034,1,0.983189881,0.731126904,3.143072308,5.292777787,16.00540309,858.8,837.1242071,880.4757929,5.047925698,871.5,844.3,3.170532696,-8.620689655,872.5,869,864,870.75,837.1840798,866.3865,893.34955,911.1723,840.18884,866.4952,861.6823,2.9094877,0
1815,10/29/2020,914,909,920,885,52447,72.72863808,92.5,1,0.983189881,0.897301097,8.20768944,8.285915935,17.90486278,861,828.8316926,893.1683074,7.472312981,878.9666667,846.7666667,3.73174689,-7.5,880,880,864,880,837.9484174,868.5381,898.51337,915.8887,839.7114,871.6925,865.85187,3.2812357,-100
1816,11/1/2020,938,920,938,915,40935,77.78077823,100,1,1,0.988793254,14.1731608,11.40110984,18.5143765,865.15,818.8411456,911.4588544,10.70539316,887.3333333,853.3333333,3.906549215,0,889,889,867.5,889,838.9439555,872.1145,905.79553,923.62036,838.75757,878.9233,871.7231,3.706063,0
1817,11/2/2020,979,940,979,935,70539,83.42863955,100,1,1,0.994396627,22.50303827,15.78478984,21.06293885,871.35,803.8036455,938.8963545,15.50383989,901.7,861.3,4.583096994,0,909.5,909.5,893.5,909.5,840.337548,877.7598,916.1763,936.76434,835.8401,889.50464,879.73926,4.342232,0
1818,11/3/2020,970,986,993,963,52372,78.69961956,84.96732026,0.888618442,0.962872814,0.987624271,26.70633533,15.99046952,21.95664496,876.6,796.6590218,956.5409782,18.23887251,914.8666667,872.2666667,4.767411497,-15.03267974,916.5,918.5,902,917.5,841.6277216,884.12,926.6023,951.4557,832.6833,900.121,887.7543,4.874701,0
1819,11/4/2020,970,970,980,962,26259,78.69961956,84.96732026,0.888618442,0.925745628,0.962872814,28.95290279,14.58962959,21.56098047,881.55,791.934209,971.165791,20.33141422,928.5666667,883.7666667,4.943902888,-15.03267974,916.5,921.5,903.5,919,842.9050577,891.0027,936.90063,966.76324,830.01,910.48895,895.75616,5.265051,0
1820,11/5/2020,971,984,985,967,34166,78.85407723,85.62091503,0.892256349,0.889831078,0.92614984,29.90230986,12.43122932,21.20488242,886.95,789.7605458,984.1394542,21.91543022,942.1333333,895.3333333,5.093969959,-14.37908497,916.5,924,903.5,920.25,844.1796343,898.2276,946.8719,982.17596,828.1345,920.32635,903.5978,5.505898,0
1821,11/8/2020,993,978,995,970,53571,81.95436288,98.70967742,0.965276689,0.915383827,0.910320178,32.26480586,11.83498026,21.58439418,893.6,786.9559191,1000.244081,23.86841561,957.0333333,907.0333333,5.364614999,-1.290322581,917.5,927,905.5,922.25,845.6604339,906.1292,957.44525,998.14056,827.21765,930.5859,912.07404,5.677711,0
1822,11/9/2020,1033,1000,1048,993,68630,85.97935516,92.78846154,1,0.952511013,0.919241973,37.54591899,13.69287472,24.92595476,902.75,782.1500415,1023.349959,26.71835138,977.5,918.9,6.180130774,-7.211538462,944,956,939,950,847.5245092,915.6892,970.27386,1017.60156,825.86743,943.34186,922.1502,6.052129,0
1823,11/10/2020,1024,1053,1053,1016,34349,81.57081468,86.12440191,0.896773235,0.954016641,0.94063716,39.26999921,12.33356395,26.13335929,911.35,782.2232793,1040.476721,28.33745997,996.7,932.9,6.612769486,-13.87559809,946.5,969,946.5,957.75,849.2804842,925.6691,982.4878,1038.2871,824.3198,955.63763,931.5366,6.4314785,0
1824,11/11/2020,1051,1075,1075,1031,72972,84.18985632,89.33333333,0.958098564,0.951623933,0.952717196,42.4923263,12.44471283,28.62002336,921.3,781.7520154,1060.847985,30.29371205,1014.433333,948.6333333,6.703796781,-10.66666667,957.5,995,957.5,976.25,851.2876436,937.00964,996.5259,1059.1743,825.8944,969.1535,942.9907,6.6440716,0
1825,11/12/2020,1031,1060,1061,1030,39910,75.61733545,80,0.674530121,0.843133973,0.916258183,41.44869252,9.120863242,28.85802102,929.85,785.5014288,1074.198571,31.04771117,1027.466667,962.4666667,6.532882174,-20,957.5,1005,957.5,981.25,853.0758263,948.1706,1009.17535,1077.5492,830.13666,980.73395,953.7798,6.5956984,0
1826,11/18/2020,1053,1035,1059,1028,32384,78.24184532,89.81481481,0.756965682,0.796531456,0.863763121,42.14818788,7.856286875,29.07221892,939.95,790.8923266,1089.007673,31.71608562,1039.9,973.3,6.616332207,-10.18518519,957.5,1018.5,957.5,988,855.0651215,959.9298,1022.4939,1095.1057,836.77484,992.55975,965.4904,6.4876866,0
1827,11/19/2020,1080,1069,1082,1058,49318,80.95171658,99.08256881,0.741251955,0.724249253,0.787971561,44.5910936,8.239354082,29.06499703,951.45,796.5507101,1106.34929,32.56067893,1048.8,986.2,6.152334152,-0.917431193,961,1022,961,991.5,857.3032795,972.28894,1036.9746,1110.1531,847.7469,1004.4645,979.00146,6.1345606,0
1828,11/22/2020,1104,1089,1140,1042,60098,82.98079165,85.88235294,0.773705567,0.757307735,0.759362814,47.84566809,9.195142856,35.95849732,964.2,803.269456,1125.130544,33.38115412,1067.6,991.4,7.401651287,-14.11764706,990,1053.5,990,1021.75,859.7579733,985.2848,1051.8778,1129.0371,855.1582,1018.0876,991.7944,6.3981595,0
1829,11/23/2020,1096,1106,1109,1082,32328,79.92456214,80.44444444,0.415674435,0.643543986,0.708366991,48.02548087,7.499964509,35.06264759,976.65,815.38714,1137.91286,33.0236748,1081,1003,7.485604607,-19.55555556,990,1055,990,1022.5,862.1086402,998.0395,1065.5348,1147.343,862.8164,1030.5919,1003.49066,6.679449,0
1830,11/24/2020,1096,1104,1104,1080,47912,79.92456214,78.53658537,0.415674435,0.535018146,0.645289955,46.96398154,5.15077214,33.95638283,988.95,830.7052844,1147.194716,32.00257153,1093.5,1014.3,7.514944492,-21.46341463,990,1066.5,990,1028.25,864.4359174,1010.5906,1078.3134,1164.3657,871.59845,1042.2244,1014.5654,6.9172125,0
1831,11/25/2020,1174,1100,1180,1100,59655,85.82712221,97.24770642,0.985308564,0.605552478,0.59470487,53.73716764,9.539166593,38.96074455,1005.15,840.8974201,1169.40258,32.68220263,1115.533333,1025.333333,8.426493943,-2.752293578,1010,1098,1010,1054,867.516157,1025.101,1094.781,1185.1367,880.2334,1058.1361,1028.4629,7.501812,0
1832,11/26/2020,1160,1191,1243,1160,46927,81.21169325,70.46263345,0.539890673,0.646957891,0.595842838,55.537465,9.071571165,43.36467009,1019.8,855.1821395,1184.417861,32.28434213,1134.633333,1038.833333,8.815410098,-29.53736655,1041.5,1135.5,1041.5,1088.5,870.426444,1040.0375,1110.7839,1206.4672,889.0151,1073.9404,1041.8381,8.099181,0
1833,11/29/2020,1175,1171,1197,1157,49040,82.30938014,75.36231884,0.645824354,0.723674531,0.6587283,57.07748626,8.489273942,43.02820309,1035.25,873.2909002,1197.2091,31.2888867,1149.466667,1053.066667,8.753556511,-24.63768116,1041.5,1135.5,1041.5,1088.5,873.4570267,1055.3055,1126.8662,1226.3136,900.3507,1089.53,1055.7665,8.4583435,0
1834,11/30/2020,1210,1200,1218,1183,54511,84.57404692,87.91208791,0.864378926,0.683364651,0.684665691,60.62176056,9.626838593,43.02538278,1051.1,885.9141653,1216.285835,31.43104077,1163.7,1069.1,8.473665353,-12.08791209,1041.5,1135.5,1041.5,1088.5,876.805713,1071.2173,1144.1499,1244.217,915.30945,1105.5741,1071.4707,8.497557,0
1835,12/1/2020,1219,1210,1241,1200,49497,85.10217972,90.4,0.915347059,0.80851678,0.738518654,62.57528945,9.264293982,42.8228445,1066.35,898.3175329,1234.382467,31.51544373,1182.633333,1086.033333,8.516015281,-9.6,1043.5,1142.5,1041.5,1093,880.2106312,1087.1295,1160.9716,1260.8301,931.39075,1121.1218,1087.0085,8.431264,0
1836,12/2/2020,1340,1230,1340,1230,64083,90.03956473,100,1,0.926575329,0.806152253,75.82525289,18.01140594,50.64056005,1086.45,890.7436128,1282.156387,36.02676372,1216.2,1103.8,9.689655172,0,1095,1191,1090,1143,884.7856498,1106.4585,1184.4214,1284.1199,946.53,1143.7853,1107.8096,8.83699,0
1837,12/3/2020,1430,1407,1474,1345,79978,92.12906493,90.13452915,1,0.971782353,0.902291487,93.11349297,28.23971682,58.97650404,1109,869.0766789,1348.923321,43.26840777,1261,1127.6,11.16972285,-9.865470852,1164.5,1277,1157,1220.75,890.2106683,1129.9335,1214.4803,1316.9993,958.9027,1173.8324,1133.56,9.785027,0
1838,12/6/2020,1287,1430,1430,1287,66930,67.7939563,58.07174888,0,0.666666667,0.855008116,86.87786901,17.60327428,67.37885364,1124.85,881.8872251,1367.812775,43.19914209,1289.433333,1147.033333,11.68905793,-41.92825112,1166.5,1277,1157,1221.75,894.1588208,1150.532,1235.477,1349.1725,965.74884,1196.2075,1150.725,10.675684,0
1839,12/7/2020,1369,1287,1377,1231,95755,72.31057172,76.4573991,0.185600791,0.395200264,0.677883095,89.53279888,16.20656333,75.24096828,1144.8,890.7034829,1398.896517,44.39142507,1324.333333,1158.133333,13.38990789,-23.5426009,1169,1287,1157,1228,898.8836087,1172.4843,1258.1746,1387.6407,968.9226,1221.5089,1168.518,12.018667,0
1840,12/8/2020,1389,1396,1451,1376,61899,73.29431174,80.32407407,0.226025514,0.137208768,0.3996919,91.37984179,14.44288498,75.91687145,1165.7,903.5869709,1427.813029,44.97092375,1360.633333,1184.233333,13.86320174,-19.67592593,1179.5,1315.5,1157,1247.5,903.7603887,1195.1344,1281.1107,1427.2216,973.62115,1246.666,1186.8331,13.089011,0
