,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,volatility_bbl_3,volatility_bbh_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,ichiconversionline_3,signal
2841,10/17/2019,423,427,427,419,707,44.47666779,66.66666667,1,0.813574011,0.802616682,-1.873490177,1.921760836,8.247470171,420.45,408.728652,432.171348,5.575620429,428.2,412,3.856224708,-33.33333333,427.5,418.5,459.5,423,518.3674182,421.17767,390.27414,447.56592,421.41446,404.06238,4.3258486,416.78098,0
2842,10/21/2019,418,419,421,418,2559,40.01568309,48.14814815,0.748459477,0.822940165,0.795681899,-1.956249925,1.47120087,7.922723154,419.85,408.9454138,430.7545862,5.194515276,428.6666667,412.8666667,3.755050305,-51.85185185,426.5,423.5,459.5,425,517.3687374,421.14972,391.15027,446.40463,421.8038,404.40625,4.341139,417.0668,0
2843,10/22/2019,415,415,415,411,2371,37.58015579,37.03703704,0.611127957,0.786529145,0.807681107,-2.298497407,0.90316271,7.830450839,419.6,408.4932453,430.7067547,5.29397269,427.9333333,413.7333333,3.374257426,-62.96296296,426.5,420.5,459,423.5,516.350143,421.12875,393.26968,444.14243,421.23306,404.83514,4.137688,416.76288,0
2844,10/23/2019,423,410,423,410,1698,46.86722498,66.66666667,1,0.786529145,0.798666151,-1.589471039,1.289751263,8.347405755,419.6,408.4932453,430.7067547,5.29397269,427.4666667,413.0666667,3.426395939,-33.33333333,424,420,459,422,515.4212859,421.15118,394.94333,442.5154,421.01184,405.3299,4.007271,416.7697,0
2845,10/24/2019,417,419,420,417,1991,41.83932514,44.44444444,0.732737551,0.781288503,0.784782264,-1.726700437,0.922017491,8.112665179,418.9,409.0633339,428.7366661,4.696426882,426.8666667,413.2666667,3.237581336,-55.55555556,424,420,457.5,422,514.4419696,421.01758,396.77222,440.44608,420.16318,405.50888,3.8344946,416.24948,0
2846,10/31/2019,422,416,422,416,3626,46.94708067,62.96296296,1,0.910912517,0.826243388,-1.223384949,1.140266384,7.901398661,418.35,410.7532902,425.9467098,3.631748448,426.7333333,412.9333333,3.287018658,-37.03703704,423.5,419,457,421.25,513.522149,420.83926,398.09457,438.82187,419.67368,405.64783,3.7754357,415.97546,0
2847,11/3/2019,433,422,433,419,4748,56.08454015,100,1,0.910912517,0.867704512,0.37701551,2.192533475,8.511258795,419.05,409.1207503,428.9792497,4.738933169,427.2666667,413.2666667,3.331218274,0,422,421.5,452.5,421.75,512.7209336,420.94067,399.10687,438.17014,420.20886,406.3925,3.8193047,416.64114,-100
2848,11/4/2019,460,435,465,433,26737,69.82321638,90.90909091,1,1,0.940608345,4.474156186,5.03173932,10.86013292,421.2,400.837289,441.562711,9.668903618,433.0333333,413.6333333,4.582677165,-9.090909091,435,437.5,449.5,436.25,512.1963472,421.96307,396.05615,443.06604,425.41074,408.28372,4.636968,420.81796,0
2849,11/5/2019,458,461,464,455,15750,68.12312246,87.27272727,0.947272564,0.982424188,0.964445568,6.974052056,6.025308152,10.67411962,423.4,397.7921887,449.0078113,12.09627365,436.4666667,417.8666667,4.354272337,-12.72727273,435,437.5,447,436.25,511.65708,423.76166,394.39023,448.274,430.8252,411.20807,5.170006,425.4929,0
2850,11/6/2019,451,458,458,451,8452,62.39665134,74.54545455,0.769669352,0.905647305,0.962690498,7.752398532,5.442923703,10.30670766,425.3,397.5143922,453.0856078,13.06635682,440.4666667,420.6666667,4.598591004,-25.45454545,435,437.5,447,436.25,511.053527,425.6322,392.31982,453.80148,435.94827,413.7974,5.603158,429.7593,0
2851,11/7/2019,448,460,460,442,8280,60.06624883,69.09090909,0.697393257,0.804778391,0.897616628,7.765764034,4.365031364,11.0760369,427.15,398.5054543,455.7945457,13.4119376,444.1666667,422.3666667,5.031543314,-30.90909091,435,437.5,444.5,436.25,510.4261287,427.40506,389.33942,459.78403,440.77408,415.73267,6.0178294,433.5015,0
2852,11/10/2019,445,448,448,440,15961,57.74373037,63.63636364,0.625361681,0.697474763,0.802633486,7.249923787,3.079352893,10.76843321,428.8,400.0347432,457.5652568,13.41663098,447.2,424.4,5.231757687,-36.36363636,435,437.5,444.5,436.25,509.7751225,429.12836,386.5115,465.40604,444.7099,417.16107,6.2647533,436.4185,0
2853,11/11/2019,453,453,453,441,23584,61.96694621,78.18181818,0.756342294,0.693032411,0.731761855,7.603171918,2.74608082,10.89158989,430.6,400.5373986,460.6626014,13.96312185,451.5333333,427.1333333,5.553869499,-21.81818182,435,440.5,440,437.75,509.2101959,431.18262,383.97388,471.38922,448.79132,418.79782,6.4542003,439.5046,0
2854,11/12/2019,451,460,462,450,55110,60.34324732,74.54545455,0.705984206,0.69589606,0.695467745,7.437437986,2.06427751,11.0024309,432.1,401.1232345,463.0767655,14.3377762,455,430.8,5.463987356,-25.45454545,435,440.5,436,437.75,508.63099,433.32138,383.1335,475.8789,451.70163,420.49106,6.39165,441.81357,100
2855,11/13/2019,373,369,373,361,7846,28.7278788,11.53846154,0,0.487442167,0.625456879,-1.527450609,-5.520488868,18.90218781,429.8,389.7670136,469.8329864,18.62865817,451,425,5.936073059,-88.46153846,413,413,414,413,507.2814279,432.66125,377.16962,478.61472,448.3357,415.57217,6.493037,437.23944,0
2856,11/14/2019,372,370,372,370,3929,28.52156277,10.57692308,0,0.235328069,0.472888765,-7.79879456,-9.433466256,17.31196903,427.3,380.0385993,474.5614007,22.12094582,445.7333333,420.5333333,5.818069878,-89.42307692,413,413,413,413,505.935344,431.1089,371.38806,479.31134,442.7126,409.56833,6.449739,430.81937,0
2857,11/17/2019,355,366,367,353,7011,25.20728377,1.785714286,0,0,0.240923412,-13.83086459,-12.37242903,17.48077212,423.8,366.9753575,480.6246425,26.81672607,438.7333333,413.5333333,5.913642053,-98.21428571,409,408.5,409,408.75,504.4334998,428.28546,364.2341,478.5797,434.6992,401.62167,6.4311795,422.12903,0
2858,11/18/2019,351,355,355,350,4015,24.4862852,0.869565217,0,0,0.07844269,-18.10412622,-13.31655253,16.23269491,420.3,355.1966975,485.4033025,30.97944446,425.9666667,406.1666667,4.758852748,-99.13043478,407.5,406,407.5,406.75,502.9067983,424.80304,360.86423,473.29422,423.5575,394.0221,5.742412,411.69934,0
2859,11/19/2019,355,353,355,348,4275,26.74282604,5.982905983,0.049772686,0.016590895,0.005530298,-20.16702004,-12.30355707,15.30942542,417.1,346.0369294,488.1630706,34.07483605,415.1333333,395.7333333,4.7850037,-94.01709402,406.5,405,406.5,405.75,501.4350889,420.5678,356.72217,467.45856,412.3233,386.15497,5.238289,401.28375,0
2860,11/20/2019,350,350,354,350,10647,25.70865719,1.709401709,0.026961948,0.025578211,0.014056369,-21.65082267,-11.02988777,14.27848288,413.65,336.8248088,490.4751912,37.14502172,404.6333333,385.8333333,4.756683815,-98.29059829,406.5,405,406.5,405.75,499.9282721,415.7823,351.72726,461.55252,401.4088,378.15518,4.9698677,391.16782,0
2861,11/21/2019,353,350,357,350,7165,27.51974619,4.273504274,0.06690927,0.047881301,0.030016803,-21.80873999,-8.950244065,13.55063459,410.15,329.086383,491.213617,39.52876606,393.8666667,377.2666667,4.305351431,-95.72649573,406.5,405,406.5,405.75,498.4662992,411.0109,348.05887,454.80463,391.2766,371.383,4.6949735,382.17172,0
2862,11/24/2019,350,350,350,344,1083,26.81574067,5,0.053382775,0.049084665,0.040848059,-21.71276331,-7.083413914,13.09557113,406.75,321.6832615,491.8167385,41.82752969,384.0333333,367.8333333,4.309274694,-95,404.5,403,404.5,403.75,496.9890226,406.046,343.65048,448.5858,382.46835,365.0441,4.6522627,374.2807,0
2863,11/25/2019,352,349,355,349,2958,28.13563349,6.779661017,0.096262544,0.072184863,0.05638361,-20.88806924,-5.006975869,12.38601402,403.6,315.3811811,491.8188189,43.71596574,373.7333333,358.7333333,4.095749522,-93.22033898,404.5,358.5,404.5,381.5,495.5463457,400.44064,338.33643,442.02466,373.7568,358.34595,4.662071,366.32425,0
2864,11/26/2019,357,355,359,353,5931,31.46351243,11.01694915,0.186155394,0.111933571,0.077734366,-19.24660002,-2.69240532,11.84741262,400.3,310.3108895,490.2891105,44.9608346,363.3333333,349.5333333,3.871691761,-88.98305085,404.5,358,404.5,381.25,494.1677751,394.95715,333.53494,435.4886,366.48102,352.77557,4.6460214,359.786,0
2865,11/27/2019,357,356,357,351,9564,31.46351243,11.01694915,0.186155394,0.156191111,0.113436515,-17.63653241,-0.865870168,11.26267135,397.3,305.7508875,488.8491125,46.08563428,361.3333333,348.7333333,3.548962539,-88.98305085,404.5,355.5,404.5,380,492.8029217,389.8823,329.75952,429.10562,360.51538,348.47702,4.4993043,354.6094,0
2866,11/28/2019,355,353,356,353,3148,30.80181479,9.322033898,0.16850102,0.180270603,0.149465095,-16.31015153,0.368408566,10.53640422,393.95,301.3638779,486.5361221,47.00399648,359.7666667,346.9666667,3.622299783,-90.6779661,404.5,351.5,404.5,378,491.4317483,385.11588,325.50354,423.91565,356.29074,344.88663,4.4558635,350.79953,0
2867,12/1/2019,356,355,356,354,2653,31.57665362,10.16949153,0.197740355,0.184132256,0.173531323,-14.87931657,1.439394824,9.682763797,390.1,297.926468,482.273532,47.25636093,358.2666667,347.8666667,2.945619335,-89.83050847,404.5,351.5,404.5,378,490.0841687,381.03772,323.82654,418.0675,352.7526,342.96408,4.064358,348.08362,0
2868,12/2/2019,355,356,357,355,3457,31.20041641,37.93103448,0.94693686,0.437726078,0.267376312,-13.63381791,2.147914784,8.914487418,384.85,297.3576575,472.3423425,45.46828246,358.3333333,348.5333333,2.772800151,-62.06896552,404.5,351.5,404.5,378,488.7400476,377.48642,322.978,412.65198,350.54834,342.03345,3.6784825,346.57425,0
2869,12/3/2019,357,355,358,354,2416,32.92185435,46.42857143,1,0.714892405,0.44558358,-12.21387272,2.854287981,8.423038676,379.8,298.3270597,461.2729403,42.90307546,358.4,349.2,2.600339175,-53.57142857,404.5,351.5,404.5,378,487.4292014,374.55136,323.18942,407.58185,349.81503,342.2514,3.3539379,346.40292,0
2870,12/4/2019,355,363,363,355,3756,32.05802684,47.82608696,0.897597009,0.948177957,0.70026548,-11.15282733,3.132266693,8.380734808,375,299.8015958,450.1984042,40.10581559,359.4333333,349.4333333,2.82140506,-52.17391304,404.5,353.5,404.5,379,486.1114979,371.98776,322.6481,403.98325,350.66486,342.778,3.324198,347.31253,0
2871,12/5/2019,359,353,359,353,3475,35.69232242,78.94736842,1,0.96586567,0.87631201,-9.699442195,3.668521465,8.142661327,370.55,303.014898,438.085102,36.4512762,359.7,349.9,2.762119504,-21.05263158,404.5,356,404.5,380.25,484.8467069,370.09543,323.0016,400.94617,352.89465,344.3557,3.3870227,349.4604,0
2872,12/8/2019,354,355,359,354,2460,33.29484881,52.63157895,0.759860377,0.885819129,0.933287585,-9.010695872,3.48581423,7.828395195,366,307.4816268,424.5183732,31.97725311,360.3666667,350.7666667,2.699915628,-47.36842105,404.5,357,404.5,380.75,483.5447496,368.44498,323.8747,397.89865,355.35437,346.0935,3.4713418,351.7471,0
2873,12/9/2019,360,354,374,354,6733,38.62270734,53.33333333,1,0.919953459,0.923879419,-7.64537259,3.88091001,9.045555675,361.35,318.556192,404.143808,23.68551707,362.8333333,350.4333333,3.476960464,-46.66666667,404.5,362.5,404.5,383.5,482.3154486,366.99164,323.01157,396.77487,359.65598,347.67242,4.0102363,355.1113,0
2874,12/10/2019,358,362,364,358,3185,37.54618618,46.66666667,0.908823224,0.8895612,0.898444596,-6.734892974,3.833111701,8.741000108,356.7,344.883063,368.516937,6.625700588,363.2,350.8,3.473389356,-53.33333333,404,363.5,404.5,383.75,481.078479,365.57922,323.6802,394.49203,363.22562,348.88712,4.3982687,357.86676,0
2875,12/11/2019,358,358,358,354,3757,37.54618618,46.66666667,0.908823224,0.939215483,0.916243381,-5.93913193,3.703098195,8.266900097,355.95,346.7527178,365.1472822,5.167738283,363.1666667,351.1666667,3.359776015,-53.33333333,403,363.5,404.5,383.25,479.8538175,364.4005,325.46463,391.43097,366.08075,350.19528,4.571919,360.10693,0
2876,12/12/2019,363,355,385,355,8095,42.21597281,38.88888889,1,0.939215483,0.922664055,-4.686775359,3.964363813,10.44021009,355.5,349.0038473,361.9961527,3.65465694,367.1666667,349.7666667,4.854007811,-61.11111111,403,369,404.5,386,478.6910929,363.26575,322.3629,392.56332,371.0166,350.31015,5.468658,363.1471,0
2877,12/15/2019,356,365,375,356,5361,37.93899839,14.70588235,0.625292166,0.84470513,0.907712032,-4.483003523,3.334508519,11.29618908,355.55,349.054617,362.045383,3.653710015,369.5666667,348.7666667,5.791183295,-85.29411765,403,369,404.5,386,477.470286,362.1343,316.29834,396.04886,376.0789,349.19305,6.632748,365.67548,0
2878,12/16/2019,358,363,363,357,4638,39.81513216,20.58823529,0.789661169,0.804984445,0.862968353,-4.009210562,3.046641185,10.86657017,355.9,349.674247,362.125753,3.49859678,370.3333333,348.7333333,6.007787873,-79.41176471,403,369,404.5,386,476.281527,361.29114,310.8676,399.32516,380.07504,348.0791,7.459543,367.44937,0
2879,12/17/2019,360,364,364,357,1716,41.7127268,21.875,0.955910369,0.790287902,0.813325826,-3.360434921,2.956333461,10.47991315,356.15,349.691672,362.608328,3.626746011,371.0333333,348.8333333,6.167808853,-78.125,403,369,404.5,386,475.1244969,360.5471,306.325,401.83014,382.4324,346.7733,7.848394,368.06854,0
2880,12/18/2019,357,354,358,354,3297,39.69116988,12.5,0.770796604,0.838789381,0.811353909,-3.162258306,2.52360806,10.03192184,356.5,350.6862233,362.3137767,3.261585831,370.5,349.1,5.947748749,-87.5,364.5,369.5,404.5,367,473.9491287,359.99692,304.3695,402.3361,382.61462,345.61786,7.663659,367.33777,0
2881,12/19/2019,358,357,358,355,4671,40.72243698,15.625,0.86441576,0.863707578,0.830928287,-2.836055751,2.279848493,9.328729654,356.75,351.1330613,362.3669387,3.1489495,370.2,349.4,5.780989439,-84.375,364.5,369.5,404.5,367,472.795406,360.25052,304.78632,402.08868,381.74228,345.0995,7.123752,366.2121,0
2882,12/22/2019,360,356,363,356,4772,42.82809389,21.875,1,0.878404121,0.86030036,-2.318284706,2.23809563,9.095856689,357.25,352.3971658,362.1028342,2.716772136,370.8,349.6,5.8856191,-78.125,364.5,369.5,404.5,367,471.6730637,360.51028,305.71982,401.22192,379.9592,344.31534,6.6314964,364.44244,0
2883,12/23/2019,358,363,363,357,7433,41.25009425,15.625,0.85348284,0.9059662,0.882692633,-2.125300164,1.944864138,8.78627102,357.55,353.3321807,361.7678193,2.359289244,369.0666667,350.6666667,5.113004817,-84.375,364.5,369.5,404.5,367,470.5419884,361.03433,309.96198,397.83008,376.2364,344.01556,5.8184357,361.69687,0
2884,12/24/2019,360,357,385,356,9139,43.49227519,21.875,1,0.951160947,0.911843756,-1.717179982,1.882387455,10.80764392,357.7,353.3594931,362.0405069,2.426897896,372.0666667,349.0666667,6.378848109,-78.125,364.5,369.5,404.5,367,469.4420682,361.33176,309.93484,397.45215,374.6128,342.59406,6.046519,359.8391,0
2885,12/25/2019,359,365,365,357,3646,42.61649346,16.12903226,0.914117376,0.922533406,0.926553518,-1.503734425,1.67666641,10.52687953,357.8,353.4365152,362.1634848,2.439063639,372.8333333,349.0333333,6.594015515,-83.87096774,364.5,369.5,404.5,367,468.3431421,361.7846,309.3289,397.85406,373.4305,341.0789,6.557145,358.26898,0
2886,12/26/2019,361,361,362,359,7075,45.00181427,22.58064516,1,0.971372459,0.948355604,-1.096815659,1.666868141,9.774191574,358.1,353.7227863,362.4772137,2.444687925,369.4333333,351.0333333,5.1078005,-77.41935484,364.5,369.5,404.5,367,467.2750511,362.7645,314.59326,394.13858,370.0103,341.22882,6.1894236,356.00616,0
2887,12/29/2019,356,358,358,355,3104,40.47238761,6.451612903,0.392482215,0.768866531,0.887590798,-1.343962793,1.135776806,9.396772416,358.1,353.7227863,362.4772137,2.444687925,367.2333333,352.0333333,4.226527018,-93.5483871,364.5,369.5,404.5,367,466.1678367,363.5644,322.49606,387.67096,364.81174,341.537,5.3793755,352.72363,0
2888,12/30/2019,353,358,359,353,4739,38.00098235,0,0.061000383,0.4844942,0.74157773,-1.814979013,0.531808468,9.057095175,358,353.2671362,362.7328638,2.644058006,366.8,351.6,4.231625835,-100,367,369,404.5,368,465.0417886,364.00717,328.8711,381.8653,359.8252,341.03302,4.8008,349.32962,0
2889,12/31/2019,360,356,360,355,1917,46.24872959,21.875,1,0.4844942,0.579284977,-1.318027783,0.823007759,8.851385657,358.15,353.3635608,362.9364392,2.672868452,366.4,351.6,4.122562674,-78.125,368,369,404.5,368.5,463.9965966,364.601,334.502,377.1409,356.21423,340.82526,4.4608707,347.00168,0
2890,1/1/2020,357,359,360,356,3684,43.57338497,12.5,0.678046793,0.579682392,0.516223597,-1.275245999,0.692631634,8.366247091,358.25,353.6510871,362.8489129,2.567432195,366.5333333,351.7333333,4.121032114,-87.5,368,369,404.5,368.5,462.9319539,365.01727,338.4776,373.6003,353.57938,340.23004,4.390084,345.16653,0
2891,1/2/2020,359,362,362,358,4187,45.82339839,18.75,0.948430622,0.875492471,0.646556354,-0.991958692,0.780735153,8.029622382,358.25,353.6510871,362.8489129,2.567432195,366.9,351.9,4.173622705,-81.25,369,369,404.5,369,461.8978051,365.38492,340.93738,371.37543,352.27917,339.61658,4.5341086,344.18408,0
2892,1/5/2020,366,365,372,362,9565,52.90212514,40.625,1,0.875492471,0.776889112,0.006164846,1.423086953,8.526660144,358.85,353.5481135,364.1518865,2.954931843,367.9,352.3,4.332129964,-59.375,369,369,404.5,369,460.9435981,365.90436,341.8276,370.99014,352.70023,339.30588,4.8387146,344.4379,0
2893,1/6/2020,364,373,373,361,9991,50.85749394,34.375,0.862786953,0.937072525,0.896019156,0.473851123,1.512618584,8.87399413,359.05,353.3063078,364.7936922,3.199382925,369.1666667,352.3666667,4.656749515,-65.625,369,363,404.5,366,459.9789852,366.27823,340.78403,371.9283,354.28265,338.7435,5.306204,345.2451,0
2894,1/7/2020,371,360,380,360,15378,57.1061877,56.25,1,0.954262318,0.922275771,1.563267534,2.081627996,9.986594717,359.7,351.9773062,367.4226938,4.293963766,368.6,353.6,4.153973968,-43.75,369,366.5,404.5,367.75,459.0936221,367.02686,341.5832,372.1171,356.05887,339.47617,5.3401175,346.67197,-100
2895,1/8/2020,373,371,379,370,4940,58.72119931,62.5,1,0.954262318,0.948532387,2.500067336,2.414742238,9.887935245,360.45,350.8484376,370.0515624,5.327541892,370.0666667,354.8666667,4.193489056,-37.5,369,366.5,404.5,367.75,458.2369692,367.79047,342.03955,372.68335,358.2609,340.49182,5.276843,348.44418,0
2896,1/9/2020,372,380,380,368,3624,57.55435245,59.375,0.943685587,0.981228529,0.963251055,2.974890227,2.311652104,10.09914172,360.9,350.0944459,371.7055541,5.988115339,372.2333333,355.2333333,4.673753666,-40.625,369,366.5,404.5,367.75,457.3788899,368.44467,340.44467,374.88364,361.30225,341.14288,5.425342,350.57318,0
2897,1/12/2020,392,379,395,378,16785,70.2759491,92.85714286,1,0.981228529,0.972239792,5.451930986,3.83095429,11.38922755,362.7,345.5991228,379.8008772,9.429764087,376.8333333,357.0333333,5.396075581,-7.142857143,374,375,404.5,374.5,456.7283537,369.73007,337.13333,380.0021,367.11853,342.9836,5.9428706,354.95013,0
2898,1/13/2020,426,399,431,399,41254,80.8072069,93.58974359,1,0.981228529,0.981228529,10.80761519,7.349310795,14.15030479,366.1,333.8020124,398.3979876,17.64435267,385.8,360.8,6.69702652,-6.41025641,392,393.5,404.5,392.75,456.4225989,372.48526,331.1705,390.5639,378.01346,347.2266,7.094381,363.54364,0
2899,1/14/2020,425,418,433,410,12724,79.91043599,90,0.979050455,0.993016818,0.985157959,14.13234464,8.539232192,15.03527431,369.35,328.2731209,410.4268791,22.24279363,394.0333333,365.4333333,7.531601124,-10,393,395.5,404.5,394.25,456.1099362,375.92725,323.74673,403.86783,390.17957,351.92618,8.381956,373.04468,0
2900,1/15/2020,420,425,428,417,8309,75.40451612,83.75,0.873787263,0.950945906,0.975063751,15.52642068,7.94664659,14.63174688,372.5,326.3459103,418.6540897,24.78071933,401.1333333,371.1333333,7.769337017,-16.25,393,396.5,404,394.75,455.7506334,379.88803,317.91837,416.67023,401.5275,357.20856,9.263567,382.10272,0
2901,1/16/2020,420,420,426,417,14876,75.40451612,83.75,0.873787263,0.908874993,0.950945906,16.10685793,6.821667071,14.06857219,375.6,325.5904009,425.6095991,26.62917949,407.7666667,376.7666667,7.90278722,-16.25,393,396.5,403,394.75,455.3949057,384.156,314.52295,427.7313,411.2136,362.80447,9.632218,390.12964,0
2902,1/19/2020,450,425,462,425,27229,82.33558071,88.78504673,1,0.915858175,0.925226358,19.44378102,8.126872127,16.86171498,380.1,321.1223771,439.0776229,31.03268765,418.3666667,381.9666667,9.096209913,-11.21495327,407.5,411,403,409.25,455.341225,389.2194,309.91788,441.7059,422.6433,369.1179,10.215624,399.6643,0
2903,1/20/2020,427,454,455,426,20107,66.79463566,66.98113208,0.599069538,0.8242856,0.883006256,18.71514066,5.918585414,18.07554348,383.55,322.1253307,444.9746693,32.0295499,427.0666667,387.2666667,9.774866967,-33.01886792,407.5,415,403,411.25,455.0592228,394.14642,305.00635,455.4349,431.96185,373.72784,10.7615185,407.0762,0
2904,1/21/2020,427,430,438,422,8535,66.79463566,66.34615385,0.574362745,0.724477428,0.821540401,17.74928706,3.962185452,17.86798913,386.9,323.6958862,450.1041138,32.67206709,432.5333333,393.5333333,9.44233718,-33.65384615,407.5,415,403,411.25,454.7800265,399.2069,304.11337,465.66467,438.28903,378.36298,10.711536,412.5514,0
2905,1/22/2020,429,427,435,422,5397,67.41490511,67.64705882,0.525998015,0.566476766,0.705079931,16.86550464,2.46272243,17.38119022,390.4,326.0217428,454.7782572,32.98066455,438.4,398.6,9.510155317,-32.35294118,407.5,420,403,413.75,454.5235089,404.18393,305.4082,473.61646,442.54077,382.52896,10.455207,416.52225,0
2906,1/23/2020,420,427,427,419,9427,61.81875223,58.82352941,0.348218695,0.482859819,0.591271338,14.83806237,0.348224121,16.6430712,393.35,329.2242641,457.4757359,32.60492481,442.8666667,403.8666667,9.211873081,-41.17647059,407.5,430.5,403,419,454.1799914,408.9618,309.70392,478.30255,444.14087,386.13995,9.949005,418.57346,0
2907,1/26/2020,408,417,420,408,9241,55.23502786,47.05882353,0,0.29140557,0.446914052,11.73666863,-2.202535689,16.17876408,395.95,333.9097711,457.9902289,31.33740567,444.7333333,406.7333333,8.925775133,-52.94117647,407.5,435,403,421.25,453.720489,413.07916,315.76443,479.88452,442.94037,388.42923,9.370774,418.3379,0
2908,1/27/2020,420,405,420,404,23707,59.84097785,55.31914894,0.169957787,0.172725494,0.315663628,10.63603423,-2.64253607,16.16088767,399.3,339.7110749,458.8889251,29.84669429,442.7333333,407.9333333,8.181818182,-44.68085106,407.5,433,403,420.25,453.3849617,416.88245,324.89304,478.17245,439.8317,390.74802,8.596331,417.03555,0
2909,1/28/2020,420,427,428,415,5090,59.84097785,55.31914894,0.169957787,0.113305191,0.192478752,9.612483682,-2.932869298,15.8447989,402.3,344.9271841,459.6728159,28.52240411,441.5666667,408.7666667,7.714621717,-44.68085106,407.5,433,403,420.25,453.052773,420.09036,335.28668,474.0608,435.47296,392.46588,7.9160333,414.76593,0
2910,1/29/2020,418,420,425,414,4206,58.67404716,47.61904762,0.126898492,0.155604689,0.147211791,8.445276295,-3.280061348,15.36031901,405.35,351.5605029,459.1394971,26.53977901,441.3,408.5,7.719463403,-52.38095238,407.5,433,403,420.25,452.7039892,422.5092,343.65347,470.4634,430.78662,392.56195,7.6056185,411.80966,0
2911,1/30/2020,423,418,430,416,11711,60.73548981,38.0952381,0.202964935,0.166607072,0.145172317,7.985348317,-2.991991461,15.22428711,408.55,358.700326,458.399674,24.40321822,442,408.2,7.951070336,-61.9047619,407.5,429.5,403,418.5,452.4084271,424.43793,349.51855,468.25745,427.31793,391.7383,7.7702646,409.33383,0
2912,2/2/2020,424,423,435,423,11965,61.15286065,34.48275862,0.218365759,0.182743062,0.168318274,7.581315435,-2.716819474,14.9018584,411.45,365.2224108,457.6775892,22.47057439,437.6666667,408.8666667,6.804221137,-65.51724138,407.5,421,403,414.25,452.1257562,426.116,358.4023,462.7541,422.9163,391.6122,7.5122213,406.49338,0
2913,2/3/2020,457,428,463,425,69102,71.80421321,89.83050847,0.611396581,0.344242425,0.231197519,10.78145775,0.386658275,17.31167256,416.1,371.2094665,460.9905335,21.57680054,439.8,409.2,7.208480565,-10.16949153,408,433.5,403.5,420.75,452.1742562,428.3305,365.7715,459.93625,422.73178,393.20737,7.6475363,407.11072,0
2914,2/4/2020,441,464,465,441,20052,62.81177415,60.6557377,0.27957903,0.369780457,0.298921981,10.94991521,0.444092588,17.9805053,419.6,378.5712296,460.6287704,19.5561346,442.6,410.4,7.54982415,-39.3442623,410,434.5,407,422.25,452.0630695,430.22034,370.21204,459.07086,423.74097,393.8607,8.025188,408.04755,0
2915,2/5/2020,440,442,447,435,9496,62.28673961,59.01639344,0.260205457,0.383727023,0.365916635,10.68490024,0.143262094,17.38245477,422.95,387.0697826,458.8302174,16.96664731,443.7,411.7,7.481879822,-40.98360656,410.5,434.5,408,422.5,451.943039,432.06705,374.0055,458.78168,425.5569,394.64334,8.297229,409.49234,0
2916,2/6/2020,437,442,442,435,9033,60.64888417,54.09836066,0.326742456,0.288842315,0.347449931,9.904521985,-0.509692931,16.3442093,426.2,398.5334137,453.8665863,12.98291241,445.2,413.4,7.407407407,-45.90163934,411.5,434.5,408,423,451.794352,433.85184,377.56683,458.60925,427.69604,395.43982,8.387099,411.07385,0
2917,2/9/2020,429,432,434,427,6057,56.39055023,40.98360656,0.069739238,0.218895717,0.297155018,8.231556227,-1.746126951,15.70978837,428.05,405.2598706,450.8401294,10.64834923,446.5,415.7,7.144514034,-59.01639344,412.5,439.5,409,426,451.5675426,435.4756,381.4372,457.86136,429.3527,396.1735,8.19446,412.2517,0
2918,2/10/2020,421,432,435,416,19875,52.42638712,27.86885246,0,0.132160565,0.213299532,5.982800735,-3.195905955,16.03880953,427.8,404.8165277,450.7834723,10.74496135,447.7333333,416.3333333,7.267957719,-72.13114754,412.5,439.5,409,426,451.2633879,436.62546,383.62695,457.65964,430.77176,396.1622,8.029781,412.91776,0
2919,2/11/2020,424,429,429,423,8411,53.73970405,32.78688525,0.067774214,0.045837817,0.132298033,4.613715438,-3.651993001,15.23492858,427.75,404.7380466,450.7619534,10.75953403,447.4666667,417.4666667,6.936950825,-67.21311475,412.5,440.5,409,426.5,450.9921104,437.76984,386.3544,457.0887,431.96732,396.65402,7.6988707,413.63507,0
2920,2/12/2020,422,424,432,421,8267,52.69529961,29.50819672,0.01387733,0.027217181,0.068405188,3.331046209,-3.947729784,14.81143572,427.85,404.9565512,450.7434488,10.70162386,448.0666667,418.0666667,6.927339901,-70.49180328,416.5,440.5,409,428.5,450.7036317,438.65036,388.59094,456.36087,433.16953,397.19006,7.4787254,414.3201,0
2921,2/13/2020,422,424,425,421,8683,52.69529961,29.50819672,0.01387733,0.031842958,0.034965985,2.362014491,-3.933409202,13.73029215,427.95,405.1774288,450.7225712,10.64263172,447.0333333,419.0333333,6.466014933,-70.49180328,416.5,440.5,409,428.5,450.4180234,439.4706,392.05896,454.5152,433.77673,398.33832,7.1357956,414.8863,0
